,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
33,Sphere,4,976,imprvGA,3.0781099549323727,15,10,10
34,Sphere,4,976,PSO,2.0195837086167487,15,10,10
35,Sphere,4,976,BBO,697.0,15,10,10
36,Sphere,5,665,NormGA,66.68402554788267,15,10,10
37,Sphere,5,665,imprvGA,19.809258016880534,15,10,10
38,Sphere,5,665,PSO,17.297530943521156,15,10,10
39,Sphere,5,665,BBO,145.0,15,10,10
40,Rosenbrock,1,25,NormGA,7453189.0,15,10,10
41,Rosenbrock,1,25,imprvGA,483.68367708100726,15,10,10
42,Rosenbrock,1,25,PSO,86.37448284537595,15,10,10
43,Rosenbrock,1,25,BBO,3572389.0,15,10,10
44,Rosenbrock,2,11,NormGA,13019.169114369337,15,10,10
45,Rosenbrock,2,11,imprvGA,464.0,15,10,10
46,Rosenbrock,2,11,PSO,163.73969880758833,15,10,10
47,Rosenbrock,2,11,BBO,464.0,15,10,10
48,Rosenbrock,3,198,NormGA,286.6772115303501,15,10,10
49,Rosenbrock,3,198,imprvGA,72.73449591560464,15,10,10
50,Rosenbrock,3,198,PSO,15.746125211643497,15,10,10
51,Rosenbrock,3,198,BBO,164.0,15,10,10
52,Rosenbrock,4,976,NormGA,8735140.230233839,15,10,10
53,Rosenbrock,4,976,imprvGA,1612367.3946529096,15,10,10
54,Rosenbrock,4,976,PSO,528.5563706737742,15,10,10
55,Rosenbrock,4,976,BBO,9791796.919169614,15,10,10
56,Rosenbrock,5,665,NormGA,42.25911889198761,15,10,10
57,Rosenbrock,5,665,imprvGA,117.28339600713579,15,10,10
58,Rosenbrock,5,665,PSO,50.770759808475674,15,10,10
59,Rosenbrock,5,665,BBO,10025.0,15,10,10
60,StyblinskiTang,1,25,NormGA,1137.8827201767915,15,10,10
61,StyblinskiTang,1,25,imprvGA,24074.04231112413,15,10,10
62,StyblinskiTang,1,25,PSO,-22.145957154660472,15,10,10
63,StyblinskiTang,1,25,BBO,522501.0,15,10,10
64,StyblinskiTang,2,11,NormGA,2629.992773877893,15,10,10
65,StyblinskiTang,2,11,imprvGA,1913.3902907456231,15,10,10
66,StyblinskiTang,2,11,PSO,-47.38940035563492,15,10,10
67,StyblinskiTang,2,11,BBO,4171.0,15,10,10
68,StyblinskiTang,3,198,NormGA,66.69041233285586,15,10,10
69,StyblinskiTang,3,198,imprvGA,22972.736942720843,15,10,10
70,StyblinskiTang,3,198,PSO,-32.96974944449937,15,10,10
71,StyblinskiTang,3,198,BBO,916.0,15,10,10
72,StyblinskiTang,4,976,NormGA,85036.45320950616,15,10,10
73,StyblinskiTang,4,976,imprvGA,426.9888850220449,15,10,10
74,StyblinskiTang,4,976,PSO,-74.72170657833819,15,10,10
75,StyblinskiTang,4,976,BBO,110344.06030238364,15,10,10
76,StyblinskiTang,5,665,NormGA,-24.325161646287373,15,10,10
77,StyblinskiTang,5,665,imprvGA,6187.0872794806255,15,10,10
78,StyblinskiTang,5,665,PSO,-41.82280723856829,15,10,10
79,StyblinskiTang,5,665,BBO,9176.0,15,10,10
80,DeJongsF1,1,25,NormGA,89.4524327905938,15,10,10
81,DeJongsF1,1,25,imprvGA,243.1649153839605,15,10,10
82,DeJongsF1,1,25,PSO,23.850715178190583,15,10,10
83,DeJongsF1,1,25,BBO,1145.0,15,10,10
84,DeJongsF1,2,11,NormGA,145.0,15,10,10
85,DeJongsF1,2,11,imprvGA,71.3127112114191,15,10,10
86,DeJongsF1,2,11,PSO,49.14380608806511,15,10,10
87,DeJongsF1,2,11,BBO,145.0,15,10,10
88,DeJongsF1,3,198,NormGA,192.22712229633058,15,10,10
89,DeJongsF1,3,198,imprvGA,50.606184333880776,15,10,10
90,DeJongsF1,3,198,PSO,63.15347534633057,15,10,10
91,DeJongsF1,3,198,BBO,74.0,15,10,10
92,DeJongsF1,4,976,NormGA,488.18710528132186,15,10,10
93,DeJongsF1,4,976,imprvGA,3.0781099549323727,15,10,10
94,DeJongsF1,4,976,PSO,2.0195837086167487,15,10,10
95,DeJongsF1,4,976,BBO,697.0,15,10,10
96,DeJongsF1,5,665,NormGA,66.68402554788267,15,10,10
97,DeJongsF1,5,665,imprvGA,19.809258016880534,15,10,10
98,DeJongsF1,5,665,PSO,17.297530943521156,15,10,10
99,DeJongsF1,5,665,BBO,145.0,15,10,10
100,DeJongsF2,1,25,NormGA,7453189.0,15,10,10
101,DeJongsF2,1,25,imprvGA,483.68367708100726,15,10,10
102,DeJongsF2,1,25,PSO,86.37448284537595,15,10,10
103,DeJongsF2,1,25,BBO,3572389.0,15,10,10
104,DeJongsF2,2,11,NormGA,13019.169114369337,15,10,10
105,DeJongsF2,2,11,imprvGA,464.0,15,10,10
106,DeJongsF2,2,11,PSO,163.73969880758833,15,10,10
107,DeJongsF2,2,11,BBO,464.0,15,10,10
108,DeJongsF2,3,198,NormGA,286.6772115303501,15,10,10
109,DeJongsF2,3,198,imprvGA,72.73449591560464,15,10,10
110,DeJongsF2,3,198,PSO,15.746125211643497,15,10,10
111,DeJongsF2,3,198,BBO,164.0,15,10,10
112,DeJongsF2,4,976,NormGA,8735140.230233839,15,10,10
113,DeJongsF2,4,976,imprvGA,1612367.3946529096,15,10,10
114,DeJongsF2,4,976,PSO,528.5563706737742,15,10,10
115,DeJongsF2,4,976,BBO,9791796.919169614,15,10,10
116,DeJongsF2,5,665,NormGA,42.25911889198761,15,10,10
117,DeJongsF2,5,665,imprvGA,117.28339600713579,15,10,10
118,DeJongsF2,5,665,PSO,50.770759808475674,15,10,10
119,DeJongsF2,5,665,BBO,10025.0,15,10,10
120,Ellipsoid,1,25,NormGA,23227122.586878087,15,10,10
121,Ellipsoid,1,25,imprvGA,26046683.73152697,15,10,10
122,Ellipsoid,1,25,PSO,4526.4993411338055,15,10,10
123,Ellipsoid,1,25,BBO,81001936.0,15,10,10
124,Ellipsoid,2,11,NormGA,5070453.6217934955,15,10,10
125,Ellipsoid,2,11,imprvGA,26046330.031692196,15,10,10
126,Ellipsoid,2,11,PSO,83391.1857751372,15,10,10
127,Ellipsoid,2,11,BBO,64000081.0,15,10,10
128,Ellipsoid,3,198,NormGA,23227173.698093195,15,10,10
129,Ellipsoid,3,198,imprvGA,25000115.64175736,15,10,10
130,Ellipsoid,3,198,PSO,11466.499924636793,15,10,10
131,Ellipsoid,3,198,BBO,25000169.0,15,10,10
132,Ellipsoid,4,976,NormGA,23227173.698093195,15,10,10
133,Ellipsoid,4,976,imprvGA,26046683.73152697,15,10,10
134,Ellipsoid,4,976,PSO,283737.8302533109,15,10,10
135,Ellipsoid,4,976,BBO,225003364.0,15,10,10
136,Ellipsoid,5,665,NormGA,1000030.2742373277,15,10,10
137,Ellipsoid,5,665,imprvGA,1000222.3590953598,15,10,10
138,Ellipsoid,5,665,PSO,94935.9429313416,15,10,10
139,Ellipsoid,5,665,BBO,1000484.0,15,10,10
140,KTablet,1,25,NormGA,894524.327905938,15,10,10
141,KTablet,1,25,imprvGA,2431649.153839606,15,10,10
142,KTablet,1,25,PSO,238507.15178190582,15,10,10
143,KTablet,1,25,BBO,11450000.0,15,10,10
144,KTablet,2,11,NormGA,1450000.0,15,10,10
145,KTablet,2,11,imprvGA,713127.112114191,15,10,10
146,KTablet,2,11,PSO,491438.0608806511,15,10,10
147,KTablet,2,11,BBO,1450000.0,15,10,10
148,KTablet,3,198,NormGA,1922271.222963306,15,10,10
149,KTablet,3,198,imprvGA,506061.84333880775,15,10,10
150,KTablet,3,198,PSO,631534.7534633056,15,10,10
151,KTablet,3,198,BBO,740000.0,15,10,10
152,KTablet,4,976,NormGA,4881871.052813219,15,10,10
153,KTablet,4,976,imprvGA,30781.09954932373,15,10,10
154,KTablet,4,976,PSO,20195.83708616749,15,10,10
155,KTablet,4,976,BBO,6970000.0,15,10,10
156,KTablet,5,665,NormGA,666840.2554788268,15,10,10
157,KTablet,5,665,imprvGA,198092.58016880538,15,10,10
158,KTablet,5,665,PSO,172975.30943521156,15,10,10
159,KTablet,5,665,BBO,1450000.0,15,10,10
160,WeightedSphere,1,25,NormGA,370.45424459266115,15,10,10
161,WeightedSphere,1,25,imprvGA,286.9799922634316,15,10,10
162,WeightedSphere,1,25,PSO,29.162749983394598,15,10,10
163,WeightedSphere,1,25,BBO,1266.0,15,10,10
164,WeightedSphere,2,11,NormGA,81.93295640534825,15,10,10
165,WeightedSphere,2,11,imprvGA,142.1164157532378,15,10,10
166,WeightedSphere,2,11,PSO,0.4532228466512932,15,10,10
167,WeightedSphere,2,11,BBO,209.0,15,10,10
168,WeightedSphere,3,198,NormGA,169.46924299185085,15,10,10
169,WeightedSphere,3,198,imprvGA,139.78892712262504,15,10,10
170,WeightedSphere,3,198,PSO,47.08191258558899,15,10,10
171,WeightedSphere,3,198,BBO,219.0,15,10,10
172,WeightedSphere,4,976,NormGA,499.1097920268693,15,10,10
173,WeightedSphere,4,976,imprvGA,2.7591964101169135,15,10,10
174,WeightedSphere,4,976,PSO,52.76033757691474,15,10,10
175,WeightedSphere,4,976,BBO,953.0,15,10,10
176,WeightedSphere,5,665,NormGA,30.76672721915065,15,10,10
177,WeightedSphere,5,665,imprvGA,7.506504542821922,15,10,10
178,WeightedSphere,5,665,PSO,2.6746960163570295,15,10,10
179,WeightedSphere,5,665,BBO,242.0,15,10,10
180,HyperEllipsodic,1,25,NormGA,370.45424459266115,15,10,10
181,HyperEllipsodic,1,25,imprvGA,286.9799922634316,15,10,10
182,HyperEllipsodic,1,25,PSO,29.162749983394598,15,10,10
183,HyperEllipsodic,1,25,BBO,1266.0,15,10,10
184,HyperEllipsodic,2,11,NormGA,81.93295640534825,15,10,10
185,HyperEllipsodic,2,11,imprvGA,142.1164157532378,15,10,10
186,HyperEllipsodic,2,11,PSO,0.4532228466512932,15,10,10
187,HyperEllipsodic,2,11,BBO,209.0,15,10,10
188,HyperEllipsodic,3,198,NormGA,169.46924299185085,15,10,10
189,HyperEllipsodic,3,198,imprvGA,139.78892712262504,15,10,10
190,HyperEllipsodic,3,198,PSO,47.08191258558899,15,10,10
191,HyperEllipsodic,3,198,BBO,219.0,15,10,10
192,HyperEllipsodic,4,976,NormGA,499.1097920268693,15,10,10
193,HyperEllipsodic,4,976,imprvGA,2.7591964101169135,15,10,10
194,HyperEllipsodic,4,976,PSO,52.76033757691474,15,10,10
195,HyperEllipsodic,4,976,BBO,953.0,15,10,10
196,HyperEllipsodic,5,665,NormGA,30.76672721915065,15,10,10
197,HyperEllipsodic,5,665,imprvGA,7.506504542821922,15,10,10
198,HyperEllipsodic,5,665,PSO,2.6746960163570295,15,10,10
199,HyperEllipsodic,5,665,BBO,242.0,15,10,10
200,SumOfDifferentPower,1,25,NormGA,167.94789626484862,15,10,10
201,SumOfDifferentPower,1,25,imprvGA,227.67299753938855,15,10,10
202,SumOfDifferentPower,1,25,PSO,555.6577415197261,15,10,10
203,SumOfDifferentPower,1,25,BBO,1587.0,15,10,10
204,SumOfDifferentPower,2,11,NormGA,512.9762082818936,15,10,10
205,SumOfDifferentPower,2,11,imprvGA,514.0003437026971,15,10,10
206,SumOfDifferentPower,2,11,PSO,15.823852130472744,15,10,10
207,SumOfDifferentPower,2,11,BBO,593.0,15,10,10
208,SumOfDifferentPower,3,198,NormGA,154.8913511564127,15,10,10
209,SumOfDifferentPower,3,198,imprvGA,154.89203368279215,15,10,10
210,SumOfDifferentPower,3,198,PSO,44.53488049299174,15,10,10
211,SumOfDifferentPower,3,198,BBO,294.0,15,10,10
212,SumOfDifferentPower,4,976,NormGA,319.5683644044762,15,10,10
213,SumOfDifferentPower,4,976,imprvGA,14.515647516822932,15,10,10
214,SumOfDifferentPower,4,976,PSO,21.84860146145751,15,10,10
215,SumOfDifferentPower,4,976,BBO,6739.0,15,10,10
216,SumOfDifferentPower,5,665,NormGA,135.1830171334066,15,10,10
217,SumOfDifferentPower,5,665,imprvGA,3.5964709702764104,15,10,10
218,SumOfDifferentPower,5,665,PSO,2.0214319718197764,15,10,10
219,SumOfDifferentPower,5,665,BBO,485.0,15,10,10
220,Griewank,1,25,NormGA,-0.708647186882518,15,10,10
221,Griewank,1,25,imprvGA,-0.816621602214591,15,10,10
222,Griewank,1,25,PSO,-0.8813770093202021,15,10,10
223,Griewank,1,25,BBO,-0.4923332342448177,15,10,10
224,Griewank,2,11,NormGA,-0.8749808624342675,15,10,10
225,Griewank,2,11,imprvGA,-0.8749808624342675,15,10,10
226,Griewank,2,11,PSO,-0.8829053219115685,15,10,10
227,Griewank,2,11,BBO,-0.8749808624342675,15,10,10
228,Griewank,3,198,NormGA,-0.7937920386420065,15,10,10
229,Griewank,3,198,imprvGA,-0.8140560792991606,15,10,10
230,Griewank,3,198,PSO,-0.7621474495505403,15,10,10
231,Griewank,3,198,BBO,-0.4742589124958222,15,10,10
232,Griewank,4,976,NormGA,-0.8354373001117813,15,10,10
233,Griewank,4,976,imprvGA,-0.41110745569557816,15,10,10
234,Griewank,4,976,PSO,-0.7889477760530256,15,10,10
235,Griewank,4,976,BBO,0.088863578340122,15,10,10
236,Griewank,5,665,NormGA,-0.8430794613442076,15,10,10
237,Griewank,5,665,imprvGA,-0.7352076994832626,15,10,10
238,Griewank,5,665,PSO,-0.6100205232839765,15,10,10
239,Griewank,5,665,BBO,-0.16395324966652022,15,10,10
240,Michalewicz,1,25,NormGA,-1.1290582494444972,15,10,10
241,Michalewicz,1,25,imprvGA,-1.6174052366827714,15,10,10
242,Michalewicz,1,25,PSO,-0.9627374898532668,15,10,10
243,Michalewicz,1,25,BBO,-0.9718850016328212,15,10,10
244,Michalewicz,2,11,NormGA,-1.0380568927268647,15,10,10
245,Michalewicz,2,11,imprvGA,-1.361738529532246,15,10,10
246,Michalewicz,2,11,PSO,-0.9860516553292933,15,10,10
247,Michalewicz,2,11,BBO,-0.9986020605199443,15,10,10
248,Michalewicz,3,198,NormGA,-0.7592422056352436,15,10,10
249,Michalewicz,3,198,imprvGA,-1.7212933810446869,15,10,10
250,Michalewicz,3,198,PSO,-1.1069890070432493,15,10,10
251,Michalewicz,3,198,BBO,-1.7212933810446869,15,10,10
252,Michalewicz,4,976,NormGA,-0.5760580608578838,15,10,10
253,Michalewicz,4,976,imprvGA,-0.750655500075778,15,10,10
254,Michalewicz,4,976,PSO,-1.1961334621872723,15,10,10
255,Michalewicz,4,976,BBO,-0.23169475814035295,15,10,10
256,Michalewicz,5,665,NormGA,-0.8206797284273369,15,10,10
257,Michalewicz,5,665,imprvGA,-0.9328929976654077,15,10,10
258,Michalewicz,5,665,PSO,-1.123801344958048,15,10,10
259,Michalewicz,5,665,BBO,-0.8174646594963296,15,10,10
260,Rastrigin,1,25,NormGA,91.10103021421685,15,10,10
261,Rastrigin,1,25,imprvGA,250.38926120258284,15,10,10
262,Rastrigin,1,25,PSO,51.17250262227242,15,10,10
263,Rastrigin,1,25,BBO,1145.0,15,10,10
264,Rastrigin,2,11,NormGA,145.0,15,10,10
265,Rastrigin,2,11,imprvGA,89.87703604516805,15,10,10
266,Rastrigin,2,11,PSO,34.875151510130124,15,10,10
267,Rastrigin,2,11,BBO,145.0,15,10,10
268,Rastrigin,3,198,NormGA,198.00048157175118,15,10,10
269,Rastrigin,3,198,imprvGA,57.410545651205204,15,10,10
270,Rastrigin,3,198,PSO,80.4838376406076,15,10,10
271,Rastrigin,3,198,BBO,74.0,15,10,10
272,Rastrigin,4,976,NormGA,501.38749996161005,15,10,10
273,Rastrigin,4,976,imprvGA,35.3561702931578,15,10,10
274,Rastrigin,4,976,PSO,35.295855145788806,15,10,10
275,Rastrigin,4,976,BBO,697.0,15,10,10
276,Rastrigin,5,665,NormGA,90.82630787514042,15,10,10
277,Rastrigin,5,665,imprvGA,130.02266476936512,15,10,10
278,Rastrigin,5,665,PSO,56.11136736129612,15,10,10
279,Rastrigin,5,665,BBO,145.0,15,10,10
280,Schwefel,1,25,NormGA,-119.48873878250197,15,10,10
281,Schwefel,1,25,imprvGA,-126.77386726393576,15,10,10
282,Schwefel,1,25,PSO,-125.62219478623484,15,10,10
283,Schwefel,1,25,BBO,-121.47780737053745,15,10,10
284,Schwefel,2,11,NormGA,-122.93015416518877,15,10,10
285,Schwefel,2,11,imprvGA,-123.62270200140253,15,10,10
286,Schwefel,2,11,PSO,-127.17558190404243,15,10,10
287,Schwefel,2,11,BBO,-109.01540934341858,15,10,10
288,Schwefel,3,198,NormGA,-124.90208959584035,15,10,10
289,Schwefel,3,198,imprvGA,-121.48026911253638,15,10,10
290,Schwefel,3,198,PSO,-116.70807659715439,15,10,10
291,Schwefel,3,198,BBO,-101.71430858493557,15,10,10
292,Schwefel,4,976,NormGA,-125.23608326210163,15,10,10
293,Schwefel,4,976,imprvGA,-124.72094907004399,15,10,10
294,Schwefel,4,976,PSO,-125.11520647517706,15,10,10
295,Schwefel,4,976,BBO,-96.73660613362202,15,10,10
296,Schwefel,5,665,NormGA,-127.13331900312863,15,10,10
297,Schwefel,5,665,imprvGA,-126.44408102042941,15,10,10
298,Schwefel,5,665,PSO,-125.50869581307231,15,10,10
299,Schwefel,5,665,BBO,-119.08162813206998,15,10,10
300,XinSheYang,1,25,NormGA,3.3314669723724766,15,10,10
301,XinSheYang,1,25,imprvGA,4.8469089148611655,15,10,10
302,XinSheYang,1,25,PSO,0.5012465537857145,15,10,10
303,XinSheYang,1,25,BBO,6.395896315786167,15,10,10
304,XinSheYang,2,11,NormGA,7.992506406575831,15,10,10
305,XinSheYang,2,11,imprvGA,7.629948675265808,15,10,10
306,XinSheYang,2,11,PSO,0.9906894556447824,15,10,10
307,XinSheYang,2,11,BBO,6.606183008822964,15,10,10
308,XinSheYang,3,198,NormGA,0.5389303369736446,15,10,10
309,XinSheYang,3,198,imprvGA,4.8469089148611655,15,10,10
310,XinSheYang,3,198,PSO,0.9361814858725565,15,10,10
311,XinSheYang,3,198,BBO,11.984237998231682,15,10,10
312,XinSheYang,4,976,NormGA,2.9693369500767597,15,10,10
313,XinSheYang,4,976,imprvGA,5.648512652824312,15,10,10
314,XinSheYang,4,976,PSO,8.363738047016575,15,10,10
315,XinSheYang,4,976,BBO,6.624199884523606,15,10,10
316,XinSheYang,5,665,NormGA,2.470006931302422,15,10,10
317,XinSheYang,5,665,imprvGA,3.5759124483936624,15,10,10
318,XinSheYang,5,665,PSO,5.096227893940433,15,10,10
319,XinSheYang,5,665,BBO,8.17041958526789,15,10,10
320,Zakharov,1,25,NormGA,53.80849234161339,15,10,10
321,Zakharov,1,25,imprvGA,11.190553086491157,15,10,10
322,Zakharov,1,25,PSO,-22.308178826407,15,10,10
323,Zakharov,1,25,BBO,671.0,15,10,10
324,Zakharov,2,11,NormGA,-24.72094333910312,15,10,10
325,Zakharov,2,11,imprvGA,10.508674354421707,15,10,10
326,Zakharov,2,11,PSO,-41.16509101533824,15,10,10
327,Zakharov,2,11,BBO,15.3125,15,10,10
328,Zakharov,3,198,NormGA,31.170744383575375,15,10,10
329,Zakharov,3,198,imprvGA,-14.255568640587413,15,10,10
330,Zakharov,3,198,PSO,-13.952281100814965,15,10,10
331,Zakharov,3,198,BBO,35.0,15,10,10
332,Zakharov,4,976,NormGA,-21.447406870014195,15,10,10
333,Zakharov,4,976,imprvGA,23.520533370227813,15,10,10
334,Zakharov,4,976,PSO,1190.2944336924081,15,10,10
335,Zakharov,4,976,BBO,-39.6875,15,10,10
336,Zakharov,5,665,NormGA,-26.82427065105586,15,10,10
337,Zakharov,5,665,imprvGA,15.523562517168982,15,10,10
338,Zakharov,5,665,PSO,-20.61334764381887,15,10,10
339,Zakharov,5,665,BBO,-11.6875,15,10,10
