,function,run,seed,algo,func_val,pop_size,best_iter
139,Ellipsoid,5,938,BBO,61595816.02704099,10,0
140,KTablet,1,290,NormGA,3353402.4406472296,10,0
141,KTablet,1,290,imprvGA,7905248.967803051,10,0
142,KTablet,1,290,PSO,3767719.8290977497,10,0
143,KTablet,1,290,BBO,23621744.03510412,10,0
144,KTablet,2,273,NormGA,7157001.438244542,10,0
145,KTablet,2,273,imprvGA,10066358.19930157,10,0
146,KTablet,2,273,PSO,2489585.9460135414,10,0
147,KTablet,2,273,BBO,40153503.48064038,10,0
148,KTablet,3,386,NormGA,3349476.1068938114,10,0
149,KTablet,3,386,imprvGA,6262130.339491561,10,0
150,KTablet,3,386,PSO,1143889.2993089554,10,0
151,KTablet,3,386,BBO,37486617.21114601,10,0
152,KTablet,4,146,NormGA,7288917.309628454,10,0
153,KTablet,4,146,imprvGA,2235350.9338347334,10,0
154,KTablet,4,146,PSO,4279659.601524556,10,0
155,KTablet,4,146,BBO,25607604.94416917,10,0
156,KTablet,5,938,NormGA,14649892.825533878,10,0
157,KTablet,5,938,imprvGA,9448416.839638332,10,0
158,KTablet,5,938,PSO,3098788.0671187947,10,0
159,KTablet,5,938,BBO,31091823.26282847,10,0
160,WeightedSphere,1,290,NormGA,8138.585811023196,10,0
161,WeightedSphere,1,290,imprvGA,4262.1685855516225,10,0
162,WeightedSphere,1,290,PSO,3895.1656168295826,10,0
163,WeightedSphere,1,290,BBO,17247.31958427826,10,0
164,WeightedSphere,2,273,NormGA,3583.9986560436287,10,0
165,WeightedSphere,2,273,imprvGA,1435.7701450086324,10,0
166,WeightedSphere,2,273,PSO,5758.879184091601,10,0
167,WeightedSphere,2,273,BBO,21024.876985260904,10,0
168,WeightedSphere,3,386,NormGA,3519.434721036261,10,0
169,WeightedSphere,3,386,imprvGA,5238.923324813938,10,0
170,WeightedSphere,3,386,PSO,6090.3097885027,10,0
171,WeightedSphere,3,386,BBO,19402.778640789864,10,0
172,WeightedSphere,4,146,NormGA,2575.895420299734,10,0
173,WeightedSphere,4,146,imprvGA,4025.3182769919567,10,0
174,WeightedSphere,4,146,PSO,4223.471442916441,10,0
175,WeightedSphere,4,146,BBO,17284.71943663338,10,0
176,WeightedSphere,5,938,NormGA,6043.321858145151,10,0
177,WeightedSphere,5,938,imprvGA,4538.098282813707,10,0
178,WeightedSphere,5,938,PSO,5431.235769380693,10,0
179,WeightedSphere,5,938,BBO,32159.22311007399,10,0
180,HyperEllipsodic,1,290,NormGA,8138.585811023196,10,0
181,HyperEllipsodic,1,290,imprvGA,4262.1685855516225,10,0
182,HyperEllipsodic,1,290,PSO,3895.1656168295826,10,0
183,HyperEllipsodic,1,290,BBO,17247.31958427826,10,0
184,HyperEllipsodic,2,273,NormGA,3583.9986560436287,10,0
185,HyperEllipsodic,2,273,imprvGA,1435.7701450086324,10,0
186,HyperEllipsodic,2,273,PSO,5758.879184091601,10,0
187,HyperEllipsodic,2,273,BBO,21024.876985260904,10,0
188,HyperEllipsodic,3,386,NormGA,3519.434721036261,10,0
189,HyperEllipsodic,3,386,imprvGA,5238.923324813938,10,0
190,HyperEllipsodic,3,386,PSO,6090.3097885027,10,0
191,HyperEllipsodic,3,386,BBO,19402.778640789864,10,0
192,HyperEllipsodic,4,146,NormGA,2575.895420299734,10,0
193,HyperEllipsodic,4,146,imprvGA,4025.3182769919567,10,0
194,HyperEllipsodic,4,146,PSO,4223.471442916441,10,0
195,HyperEllipsodic,4,146,BBO,17284.71943663338,10,0
196,HyperEllipsodic,5,938,NormGA,6043.321858145151,10,0
197,HyperEllipsodic,5,938,imprvGA,4538.098282813707,10,0
198,HyperEllipsodic,5,938,PSO,5431.235769380693,10,0
199,HyperEllipsodic,5,938,BBO,32159.22311007399,10,0
200,SumOfDifferentPower,1,290,NormGA,1051212804.5330088,10,0
201,SumOfDifferentPower,1,290,imprvGA,255326326.20616996,10,0
202,SumOfDifferentPower,1,290,PSO,23385023.902479928,10,0
203,SumOfDifferentPower,1,290,BBO,165364658829800.3,10,0
204,SumOfDifferentPower,2,273,NormGA,287924284.56544584,10,0
205,SumOfDifferentPower,2,273,imprvGA,79151124.63080876,10,0
206,SumOfDifferentPower,2,273,PSO,26201486.041349787,10,0
207,SumOfDifferentPower,2,273,BBO,6188313013269.404,10,0
208,SumOfDifferentPower,3,386,NormGA,1012933528.0937583,10,0
209,SumOfDifferentPower,3,386,imprvGA,114638984420.79715,10,0
210,SumOfDifferentPower,3,386,PSO,458753370295.23755,10,0
211,SumOfDifferentPower,3,386,BBO,409635594582.8696,10,0
212,SumOfDifferentPower,4,146,NormGA,272351307.8176716,10,0
213,SumOfDifferentPower,4,146,imprvGA,63001812109.77656,10,0
214,SumOfDifferentPower,4,146,PSO,575918781.9577931,10,0
215,SumOfDifferentPower,4,146,BBO,1344204213150.796,10,0
216,SumOfDifferentPower,5,938,NormGA,13741195.704228641,10,0
217,SumOfDifferentPower,5,938,imprvGA,68953196.5534649,10,0
218,SumOfDifferentPower,5,938,PSO,298536043.3927327,10,0
219,SumOfDifferentPower,5,938,BBO,102018510064.31926,10,0
220,Griewank,1,290,NormGA,0.3611840149522588,10,0
221,Griewank,1,290,imprvGA,0.21741197799907333,10,0
222,Griewank,1,290,PSO,0.25984282623974864,10,0
223,Griewank,1,290,BBO,0.5934634364423755,10,0
224,Griewank,2,273,NormGA,0.13817566794414718,10,0
225,Griewank,2,273,imprvGA,0.30776637154107,10,0
226,Griewank,2,273,PSO,0.04033874941901869,10,0
227,Griewank,2,273,BBO,1.1143095410248491,10,0
228,Griewank,3,386,NormGA,0.31544228433547167,10,0
229,Griewank,3,386,imprvGA,0.2701119344756407,10,0
230,Griewank,3,386,PSO,0.16930142157464317,10,0
231,Griewank,3,386,BBO,0.7869717694946348,10,0
232,Griewank,4,146,NormGA,0.2957346112294061,10,0
233,Griewank,4,146,imprvGA,0.08038773384707945,10,0
234,Griewank,4,146,PSO,0.49271061770749197,10,0
235,Griewank,4,146,BBO,1.5029069229416112,10,0
236,Griewank,5,938,NormGA,0.0923790435546725,10,0
237,Griewank,5,938,imprvGA,0.17585115990059125,10,0
238,Griewank,5,938,PSO,0.8349369370324212,10,0
239,Griewank,5,938,BBO,1.6398656590062473,10,0
240,Michalewicz,1,290,NormGA,-5.807257313731716,10,0
241,Michalewicz,1,290,imprvGA,-4.670871822043772,10,0
242,Michalewicz,1,290,PSO,-2.698726191231411,10,0
243,Michalewicz,1,290,BBO,-4.139750767723705,10,0
244,Michalewicz,2,273,NormGA,-5.303441197264094,10,0
245,Michalewicz,2,273,imprvGA,-5.825639671685129,10,0
246,Michalewicz,2,273,PSO,-2.473750081144109,10,0
247,Michalewicz,2,273,BBO,-3.610805825446532,10,0
248,Michalewicz,3,386,NormGA,-5.411422147969242,10,0
249,Michalewicz,3,386,imprvGA,-6.006478220954749,10,0
250,Michalewicz,3,386,PSO,-2.4420471737815794,10,0
251,Michalewicz,3,386,BBO,-2.7556028518491567,10,0
252,Michalewicz,4,146,NormGA,-4.644457318676338,10,0
253,Michalewicz,4,146,imprvGA,-5.487489727462893,10,0
254,Michalewicz,4,146,PSO,-2.7301992412400846,10,0
255,Michalewicz,4,146,BBO,-2.7792413974205625,10,0
256,Michalewicz,5,938,NormGA,-4.9595296990967785,10,0
257,Michalewicz,5,938,imprvGA,-5.742366300194875,10,0
258,Michalewicz,5,938,PSO,-3.2117896097158205,10,0
259,Michalewicz,5,938,BBO,-3.367559885627767,10,0
260,Rastrigin,1,290,NormGA,1197.8039208043192,10,0
261,Rastrigin,1,290,imprvGA,526.2130420067341,10,0
262,Rastrigin,1,290,PSO,2340.469833885451,10,0
263,Rastrigin,1,290,BBO,2479.8515168111744,10,0
264,Rastrigin,2,273,NormGA,569.5958058341967,10,0
265,Rastrigin,2,273,imprvGA,798.7117400275653,10,0
266,Rastrigin,2,273,PSO,476.20666590591844,10,0
267,Rastrigin,2,273,BBO,4471.474995353599,10,0
268,Rastrigin,3,386,NormGA,1611.2516355609723,10,0
269,Rastrigin,3,386,imprvGA,819.4852654245503,10,0
270,Rastrigin,3,386,PSO,1806.5522464372834,10,0
271,Rastrigin,3,386,BBO,3512.774192674201,10,0
272,Rastrigin,4,146,NormGA,1554.573458087516,10,0
273,Rastrigin,4,146,imprvGA,1023.9605150571401,10,0
274,Rastrigin,4,146,PSO,948.0341748047279,10,0
275,Rastrigin,4,146,BBO,6055.164743516352,10,0
276,Rastrigin,5,938,NormGA,512.9543689783837,10,0
277,Rastrigin,5,938,imprvGA,630.8704743490232,10,0
278,Rastrigin,5,938,PSO,3812.8506886137184,10,0
279,Rastrigin,5,938,BBO,6422.979245484674,10,0
280,Schwefel,1,290,NormGA,-552.5485717476809,10,0
281,Schwefel,1,290,imprvGA,-487.121986767022,10,0
282,Schwefel,1,290,PSO,-412.33062256890787,10,0
283,Schwefel,1,290,BBO,-523.4475130851148,10,0
284,Schwefel,2,273,NormGA,-464.23443540290043,10,0
285,Schwefel,2,273,imprvGA,-478.12840956049354,10,0
286,Schwefel,2,273,PSO,-450.84980642077255,10,0
287,Schwefel,2,273,BBO,-530.9733293280074,10,0
288,Schwefel,3,386,NormGA,-554.1590521298509,10,0
289,Schwefel,3,386,imprvGA,-468.4009684235376,10,0
290,Schwefel,3,386,PSO,-391.05301000704566,10,0
291,Schwefel,3,386,BBO,-485.2013615998907,10,0
292,Schwefel,4,146,NormGA,-545.927694516543,10,0
293,Schwefel,4,146,imprvGA,-508.46853917454433,10,0
294,Schwefel,4,146,PSO,-403.5855627091156,10,0
295,Schwefel,4,146,BBO,-532.5988532305407,10,0
296,Schwefel,5,938,NormGA,-526.1092618916792,10,0
297,Schwefel,5,938,imprvGA,-468.5994432747497,10,0
298,Schwefel,5,938,PSO,-413.43812537069556,10,0
299,Schwefel,5,938,BBO,-493.75145931153304,10,0
300,XinSheYang,1,290,NormGA,0.027902478133085898,10,0
301,XinSheYang,1,290,imprvGA,0.05264639753508638,10,0
302,XinSheYang,1,290,PSO,0.47609885026924076,10,0
303,XinSheYang,1,290,BBO,0.11756808130528171,10,0
304,XinSheYang,2,273,NormGA,0.04830736645566169,10,0
305,XinSheYang,2,273,imprvGA,0.052551088724429346,10,0
306,XinSheYang,2,273,PSO,0.8351513882791106,10,0
307,XinSheYang,2,273,BBO,0.07123909112024422,10,0
308,XinSheYang,3,386,NormGA,0.05480773901958655,10,0
309,XinSheYang,3,386,imprvGA,0.07217649024260031,10,0
310,XinSheYang,3,386,PSO,1.454065907710843,10,0
311,XinSheYang,3,386,BBO,0.06255498770611802,10,0
312,XinSheYang,4,146,NormGA,0.038155745062246865,10,0
313,XinSheYang,4,146,imprvGA,0.0846827033414556,10,0
314,XinSheYang,4,146,PSO,0.5514546500197104,10,0
315,XinSheYang,4,146,BBO,0.06774006905177327,10,0
316,XinSheYang,5,938,NormGA,0.02979067798160377,10,0
317,XinSheYang,5,938,imprvGA,0.060652028773743545,10,0
318,XinSheYang,5,938,PSO,0.7111666346295065,10,0
319,XinSheYang,5,938,BBO,0.08147217160953944,10,0
320,Zakharov,1,290,NormGA,80.65754714700559,10,0
321,Zakharov,1,290,imprvGA,-111.3067968163958,10,0
322,Zakharov,1,290,PSO,-15.033095591786216,10,0
323,Zakharov,1,290,BBO,73.3814316141251,10,0
324,Zakharov,2,273,NormGA,-130.78517398249025,10,0
325,Zakharov,2,273,imprvGA,-58.572134284213874,10,0
326,Zakharov,2,273,PSO,55.07144881383853,10,0
327,Zakharov,2,273,BBO,-7.7899577453104385,10,0
328,Zakharov,3,386,NormGA,-234.9120095204072,10,0
329,Zakharov,3,386,imprvGA,-57.79332560074803,10,0
330,Zakharov,3,386,PSO,-90.45257921424243,10,0
331,Zakharov,3,386,BBO,-126.08064187709336,10,0
332,Zakharov,4,146,NormGA,-140.73389556558269,10,0
333,Zakharov,4,146,imprvGA,2.095613415487122,10,0
334,Zakharov,4,146,PSO,44.61024571024983,10,0
335,Zakharov,4,146,BBO,-44.86760322341012,10,0
336,Zakharov,5,938,NormGA,21.60591247542467,10,0
337,Zakharov,5,938,imprvGA,-33.59811413877186,10,0
338,Zakharov,5,938,PSO,-19.856050603181654,10,0
339,Zakharov,5,938,BBO,253.3125,10,0
